year,state,district_number,totalvotes,dem_margin_2p,pct_other,district,pres_lean,natl_dem_margin_2p,natl_pct_other
2014,AZ,5,179463,-0.39156260621966643,0,AZ-05,-0.29674796747967475,-0.06053086181547191,0.044629795672462946
2014,AZ,6,199776,-0.2972329008489508,0,AZ-06,-0.21057985757884032,-0.06053086181547191,0.044629795672462946
2014,AZ,7,72454,1,0.2514560962817788,AZ-07,0.4602851323828921,-0.06053086181547191,0.044629795672462946
2014,AZ,8,169776,-1,0.24188342286306663,AZ-08,-0.25152129817444224,-0.06053086181547191,0.044629795672462946
2014,AZ,9,162062,0.13274528603387664,0.03462872234083252,AZ-09,0.04605936540429887,-0.06053086181547191,0.044629795672462946
2014,CA,1,216372,-0.2206015565784852,0,CA-01,-0.16821465428276577,-0.06053086181547191,0.044629795672462946
2014,CA,2,217524,0.4998253066328313,0,CA-02,0.4375,-0.06053086181547191,0.044629795672462946
2014,CA,3,150260,0.054492213496605886,0,CA-03,0.11498973305954821,-0.06053086181547191,0.044629795672462946
2014,CA,4,211134,-1,0,CA-04,-0.18891170431211496,-0.06053086181547191,0.044629795672462946
2014,CA,5,171148,1,0.2426846939490967,CA-05,0.43415637860082307,-0.06053086181547191,0.044629795672462946
2014,CA,6,133456,0.453782520081525,0,CA-06,0.4188911704312115,-0.06053086181547191,0.044629795672462946
2014,CA,7,183587,0.007925397767815805,0,CA-07,0.04098360655737705,-0.06053086181547191,0.044629795672462946
2014,CA,8,114536,-0.352937067821471,0,CA-08,-0.14285714285714282,-0.06053086181547191,0.044629795672462946
2014,CA,9,121204,0.04740767631431306,0,CA-09,0.18079673135852906,-0.06053086181547191,0.044629795672462946
2014,CA,10,125705,-0.12297840181377033,0,CA-10,0.036885245901639364,-0.06053086181547191,0.044629795672462946
2014,CA,11,174662,0.34547869599569453,0,CA-11,0.38524590163934425,-0.06053086181547191,0.044629795672462946
2014,CA,12,192264,0.6650751050638705,0,CA-12,0.7412008281573499,-0.06053086181547191,0.044629795672462946
2014,CA,13,190431,0.7695753317474571,0,CA-13,0.8134715025906736,-0.06053086181547191,0.044629795672462946
2014,CA,14,149146,0.5339197832995857,0,CA-14,0.5173824130879345,-0.06053086181547191,0.044629795672462946
2014,CA,15,142906,0.39610653156620435,0,CA-15,0.3905930470347649,-0.06053086181547191,0.044629795672462946
2014,CA,16,91220,0.014623985967989476,0,CA-16,0.1959183673469388,-0.06053086181547191,0.044629795672462946
2014,CA,17,134408,1,0,CA-17,0.47638603696098564,-0.06053086181547191,0.044629795672462946
2014,CA,18,196386,0.3550864114549917,0,CA-18,0.4047373841400619,-0.06053086181547191,0.044629795672462946
2014,CA,19,127788,1,0,CA-19,0.45752302968270214,-0.06053086181547191,0.044629795672462946
2014,CA,20,141044,1,0.24822041348798957,CA-20,0.4603501544799176,-0.06053086181547191,0.044629795672462946
2014,CA,21,79377,-0.15668266626352723,0,CA-21,0.11314984709480125,-0.06053086181547191,0.044629795672462946
2014,CA,22,133342,-0.44070135441196323,0,CA-22,-0.15274949083503053,-0.06053086181547191,0.044629795672462946
2014,CA,23,134043,-0.4967883440388532,0,CA-23,-0.26024590163934425,-0.06053086181547191,0.044629795672462946
2014,CA,24,198794,0.038542410736742555,0,CA-24,0.11316872427983539,-0.06053086181547191,0.044629795672462946
2014,CA,25,114072,-1,0,CA-25,-0.018442622950819717,-0.06053086181547191,0.044629795672462946
2014,CA,26,169829,0.02663267168740321,0,CA-26,0.10542476970317295,-0.06053086181547191,0.044629795672462946
2014,CA,27,127580,0.1871453205831635,0,CA-27,0.2827868852459017,-0.06053086181547191,0.044629795672462946
2014,CA,28,120264,1,0.23504955763985896,CA-28,0.4524793388429752,-0.06053086181547191,0.044629795672462946
2014,CA,29,67141,0.49226255194292606,0,CA-29,0.5794871794871795,-0.06053086181547191,0.044629795672462946
2014,CA,30,131883,0.3127999818020518,0,CA-30,0.34086242299794656,-0.06053086181547191,0.044629795672462946
2014,CA,31,99784,0.03467489777920308,0,CA-31,0.16973415132924335,-0.06053086181547191,0.044629795672462946
2014,CA,32,84406,0.19311423358529015,0,CA-32,0.3346980552712385,-0.06053086181547191,0.044629795672462946
2014,CA,33,183031,0.18374483011074627,0,CA-33,0.24435318275154008,-0.06053086181547191,0.044629795672462946
2014,CA,34,61621,1,0,CA-34,0.7095777548918641,-0.06053086181547191,0.044629795672462946
2014,CA,35,62255,1,0,CA-35,0.3755102040816327,-0.06053086181547191,0.044629795672462946
2014,CA,36,134139,0.08368185240683172,0,CA-36,0.03258655804480654,-0.06053086181547191,0.044629795672462946
2014,CA,37,114838,0.6856267089291002,0,CA-37,0.7397540983606558,-0.06053086181547191,0.044629795672462946
2014,CA,38,98480,0.1818034118602762,0,CA-38,0.3258426966292135,-0.06053086181547191,0.044629795672462946
2014,CA,39,133225,-0.3708988553199475,0,CA-39,-0.03779366700715011,-0.06053086181547191,0.044629795672462946
2014,CA,40,49379,1,0,CA-40,0.6632653061224489,-0.06053086181547191,0.044629795672462946
2014,CA,41,82884,0.13286038318613966,0,CA-41,0.25766871165644173,-0.06053086181547191,0.044629795672462946
2014,CA,42,113390,-0.3147543875121263,0,CA-42,-0.15423901940755874,-0.06053086181547191,0.044629795672462946
2014,CA,43,98202,0.41913606647522456,0,CA-43,0.5918367346938775,-0.06053086181547191,0.044629795672462946
2014,CA,44,68862,1,0.13348436002439662,CA-44,0.723296032553408,-0.06053086181547191,0.044629795672462946
2014,CA,45,162902,-0.30241494886496173,0,CA-45,-0.12065439672801634,-0.06053086181547191,0.044629795672462946
2014,CA,46,83315,0.19397467442837424,0,CA-46,0.25819672131147536,-0.06053086181547191,0.044629795672462946
2014,CA,47,123400,0.11978930307941653,0,CA-47,0.23076923076923078,-0.06053086181547191,0.044629795672462946
2014,CA,48,174795,-0.28243942904545327,0,CA-48,-0.1197543500511771,-0.06053086181547191,0.044629795672462946
2014,CA,49,163142,-0.20338110357847763,0,CA-49,-0.06639427987742594,-0.06053086181547191,0.044629795672462946
2014,CA,50,157299,-0.424001424039568,0,CA-50,-0.23265306122448975,-0.06053086181547191,0.044629795672462946
2014,CA,51,81950,0.37579011592434414,0,CA-51,0.41200406917599186,-0.06053086181547191,0.044629795672462946
2014,CA,52,191572,0.03173741465349842,0,CA-52,0.06543967280163597,-0.06053086181547191,0.044629795672462946
2014,CA,53,148044,0.1767312420631704,0,CA-53,0.2556237218813906,-0.06053086181547191,0.044629795672462946
2014,CO,1,278494,0.38868705083667027,0.052177066651346166,CO-01,0.4110429447852761,-0.06053086181547191,0.044629795672462946
2014,CO,2,345945,0.13486247813958865,0,CO-02,0.18891170431211496,-0.06053086181547191,0.044629795672462946
2014,CO,3,281141,-0.2378623635500712,0.06319249060080173,CO-03,-0.06147540983606558,-0.06053086181547191,0.044629795672462946
2014,CO,4,286507,-0.3775383894817838,0.06103864827037385,CO-04,-0.1975435005117707,-0.06053086181547191,0.044629795672462946
2014,CO,5,262855,-0.19595974967187232,0,CO-05,-0.21355236139630393,-0.06053086181547191,0.044629795672462946
2014,CO,6,276440,-0.09385698056527673,0.051099696136593833,CO-06,0.05198776758409788,-0.06053086181547191,0.044629795672462946
2014,CO,7,269143,0.10145907565866473,0,CO-07,0.15195071868583165,-0.06053086181547191,0.044629795672462946
2014,CT,1,217881,0.23695028611088192,0.054350769456721786,CT-01,0.28008088978766427,-0.06053086181547191,0.044629795672462946
2014,CT,2,227936,0.2378577388500502,0.06933963919696758,CT-02,0.13502538071065986,-0.06053086181547191,0.044629795672462946
2014,CT,3,209939,0.3035901395246236,0.049900209108360044,CT-03,0.26592517694641055,-0.06053086181547191,0.044629795672462946
2014,CT,4,198800,0.06957438953641686,0.04622736418511066,CT-04,0.11200807265388499,-0.06053086181547191,0.044629795672462946
2014,CT,5,213301,0.06972717205275344,0.06864009076375638,CT-05,0.08299595141700408,-0.06053086181547191,0.044629795672462946
2014,DE,0,231617,0.2342882323052919,0.0398070953341076,DE-AL,0.18864097363083168,-0.06053086181547191,0.044629795672462946
2014,FL,1,235343,-0.5003589897392553,0.06493076063447818,FL-01,-0.3894523326572008,-0.06053086181547191,0.044629795672462946
2014,FL,2,249780,0.011365185797127022,0.0016894867483385379,FL-02,-0.31034482758620685,-0.06053086181547191,0.044629795672462946
2014,FL,3,228809,-0.3359418870535173,0.027131799885494013,FL-03,-0.14923857868020307,-0.06053086181547191,0.044629795672462946
2014,FL,4,227253,-1,0.21722925549937736,FL-04,-0.3367037411526795,-0.06053086181547191,0.044629795672462946
2014,FL,5,171577,0.3094995249946088,0,FL-05,0.28484848484848485,-0.06053086181547191,0.044629795672462946
2014,FL,6,265817,-0.2508906503346287,0,FL-06,-0.056680161943319846,-0.06053086181547191,0.044629795672462946
2014,FL,7,227164,-0.3285881784950686,0.04260798365938265,FL-07,0,-0.06053086181547191,0.044629795672462946
2014,FL,8,274513,-0.3170098960838325,2.222116985352242e-4,FL-08,-0.1469098277608916,-0.06053086181547191,0.044629795672462946
2014,FL,9,173878,0.11188119398387565,0.029129619618353097,FL-09,0.12323232323232326,-0.06053086181547191,0.044629795672462946
2014,FL,10,232574,-0.23092271042424556,8.599413519997936e-5,FL-10,0.22502522704339056,-0.06053086181547191,0.044629795672462946
2014,FL,11,272294,-0.3331766399553424,0,FL-11,-0.19595959595959603,-0.06053086181547191,0.044629795672462946
2014,FL,12,1,-1,0,FL-12,-0.07614213197969544,-0.06053086181547191,0.044629795672462946
2014,FL,13,223576,-1,0.24780835152252478,FL-13,0.10862944162436551,-0.06053086181547191,0.044629795672462946
2014,FL,14,1,1,0,FL-14,0.16599190283400805,-0.06053086181547191,0.044629795672462946
2014,FL,15,213582,-0.20562594226105196,0,FL-15,-0.056680161943319846,-0.06053086181547191,0.044629795672462946
2014,FL,16,274829,-0.23175860951389066,8.004977640641999e-4,FL-16,-0.08704453441295547,-0.06053086181547191,0.044629795672462946
2014,FL,17,223756,-0.2647079854841881,0,FL-17,-0.1648129423660263,-0.06053086181547191,0.044629795672462946
2014,FL,18,253374,0.1956870081381673,0,FL-18,-0.037336024217961616,-0.06053086181547191,0.044629795672462946
2014,FL,19,246861,-0.3269658336733589,0.027071914964291646,FL-19,-0.219758064516129,-0.06053086181547191,0.044629795672462946
2014,FL,20,157466,0.6320729554316488,0,FL-20,0.6566265060240964,-0.06053086181547191,0.044629795672462946
2014,FL,21,153970,1,0.003734493732545301,FL-21,0.216515609264854,-0.06053086181547191,0.044629795672462946
2014,FL,22,216096,0.16066990915780072,3.23930105138457e-5,FL-22,0.13393756294058407,-0.06053086181547191,0.044629795672462946
2014,FL,23,164788,0.2533558268805981,0,FL-23,0.23541247484909453,-0.06053086181547191,0.044629795672462946
2014,FL,24,149918,0.7889788203363544,0.036600008004375725,FL-24,0.720883534136546,-0.06053086181547191,0.044629795672462946
2014,FL,25,1,-1,0,FL-25,-0.09657947686116701,-0.06053086181547191,0.044629795672462946
2014,FL,26,161337,-0.029286524479815543,0,FL-26,0.11581067472306143,-0.06053086181547191,0.044629795672462946
2014,FL,27,1,-1,0,FL-27,0.06747230614300104,-0.06053086181547191,0.044629795672462946
2014,GA,1,156512,-0.21827080351666325,0,GA-01,-0.13043478260869562,-0.06053086181547191,0.044629795672462946
2014,GA,2,162900,0.1830939226519337,0,GA-02,0.17907444668008052,-0.06053086181547191,0.044629795672462946
2014,GA,3,156277,-1,0,GA-03,-0.33265925176946415,-0.06053086181547191,0.044629795672462946
2014,GA,4,161320,1,6.756756756756757e-4,GA-04,0.48387096774193544,-0.06053086181547191,0.044629795672462946
2014,GA,5,170326,1,0,GA-05,0.6804853387259858,-0.06053086181547191,0.044629795672462946
2014,GA,6,210504,-0.3208110059666325,0,GA-06,-0.237029501525941,-0.06053086181547191,0.044629795672462946
2014,GA,7,173669,-0.30774058697867784,0,GA-07,-0.2223350253807107,-0.06053086181547191,0.044629795672462946
2014,GA,8,130057,-1,9.149834303420807e-4,GA-08,-0.24318869828456108,-0.06053086181547191,0.044629795672462946
2014,GA,9,181047,-0.6134926289858434,0,GA-09,-0.5841784989858012,-0.06053086181547191,0.044629795672462946
2014,GA,10,196480,-0.33044584690553747,0,GA-10,-0.2651821862348179,-0.06053086181547191,0.044629795672462946
2014,GA,11,161532,-1,0,GA-11,-0.35975609756097565,-0.06053086181547191,0.044629795672462946
2014,GA,12,166814,-0.09506396345630462,0,GA-12,-0.11919191919191917,-0.06053086181547191,0.044629795672462946
2014,GA,13,159445,1,0,GA-13,0.3951612903225807,-0.06053086181547191,0.044629795672462946
2014,GA,14,118782,-1,0,GA-14,-0.4862944162436549,-0.06053086181547191,0.044629795672462946
2014,HI,1,182268,0.038566757856809235,0.013299098031470143,HI-01,0.41236068895643363,-0.06053086181547191,0.044629795672462946
2014,HI,2,187435,0.6170576178547028,0.06292848187371622,HI-02,0.45565749235474007,-0.06053086181547191,0.044629795672462946
2014,IA,1,289306,-0.02290356412271077,0.001379162547613945,IA-01,0.13880445795339416,-0.06053086181547191,0.044629795672462946
2014,IA,2,273329,0.051215525897261124,0.001620757402251499,IA-02,0.13299492385786796,-0.06053086181547191,0.044629795672462946
2014,IA,3,282066,-0.11087140708337843,0.050140747201009694,IA-03,0.042596348884381297,-0.06053086181547191,0.044629795672462946
2014,IA,4,275633,-0.23364010779478314,0.0010702637202366916,IA-04,-0.08206686930091188,-0.06053086181547191,0.044629795672462946
2014,ID,1,220864,-0.30020782678384655,3.169371196754564e-5,ID-01,-0.3367662203913491,-0.06053086181547191,0.044629795672462946
2014,ID,2,214293,-0.22721694129066278,0,ID-02,-0.31893004115226337,-0.06053086181547191,0.044629795672462946
2014,IL,1,222017,0.4617619371489571,0,IL-01,0.5923309788092835,-0.06053086181547191,0.044629795672462946
2014,IL,2,204266,0.570884116471372,6.364250536065718e-4,IL-02,0.6270161290322581,-0.06053086181547191,0.044629795672462946
2014,IL,3,180855,0.29124436703436457,0,IL-03,0.13502538071065986,-0.06053086181547191,0.044629795672462946
2014,IL,4,101944,0.5629365141646394,0,IL-04,0.6510204081632653,-0.06053086181547191,0.044629795672462946
2014,IL,5,184019,0.34747617448498674,0.0614338736760878,IL-05,0.34969325153374237,-0.06053086181547191,0.044629795672462946
2014,IL,6,238752,-0.34270707679935664,0,IL-06,-0.08333333333333329,-0.06053086181547191,0.044629795672462946
2014,IL,7,182278,0.7019058800294057,0,IL-07,0.7616161616161616,-0.06053086181547191,0.044629795672462946
2014,IL,8,151056,0.11452706281114289,0,IL-08,0.167853509664293,-0.06053086181547191,0.044629795672462946
2014,IL,9,213450,0.32156112923180746,3.0920590302178496e-4,IL-09,0.32248219735503564,-0.06053086181547191,0.044629795672462946
2014,IL,10,187128,-0.02595015176777393,0,IL-10,0.1663286004056795,-0.06053086181547191,0.044629795672462946
2014,IL,11,174772,0.069239175835808,5.721740324537111e-6,IL-11,0.17479674796747963,-0.06053086181547191,0.044629795672462946
2014,IL,12,209738,-0.11206783292403157,0.05645138220065034,IL-12,0.01635991820040901,-0.06053086181547191,0.044629795672462946
2014,IL,13,210272,-0.17311862730178054,0,IL-13,-0.003076923076923048,-0.06053086181547191,0.044629795672462946
2014,IL,14,222230,-0.3082752103676371,0,IL-14,-0.1016260162601626,-0.06053086181547191,0.044629795672462946
2014,IL,15,221926,-0.49846345178122436,0,IL-15,-0.3040816326530612,-0.06053086181547191,0.044629795672462946
2014,IL,16,217198,-0.41242552878019134,0,IL-16,-0.07849133537206927,-0.06053086181547191,0.044629795672462946
2014,IL,17,199361,0.10923273721437708,8.025641925953421e-5,IL-17,0.17311608961303462,-0.06053086181547191,0.044629795672462946
2014,IL,18,246740,-0.4943908567723109,0,IL-18,-0.23751274209989812,-0.06053086181547191,0.044629795672462946
2014,IN,1,142293,0.25860778171087156,0.0331288257328189,IN-01,0.24137931034482765,-0.06053086181547191,0.044629795672462946
2014,IN,2,145200,-0.21245563953447189,0.027734159779614326,IN-02,-0.1425661914460285,-0.06053086181547191,0.044629795672462946
2014,IN,3,148793,-0.4221976856526445,0.07480190600364264,IN-03,-0.27291242362525453,-0.06053086181547191,0.044629795672462946
2014,IN,4,142054,-0.33749137651878863,0,IN-04,-0.24539877300613497,-0.06053086181547191,0.044629795672462946
2014,IN,5,161440,-0.3581237542974722,0.03968657086223984,IN-05,-0.17107942973523418,-0.06053086181547191,0.044629795672462946
2014,IN,6,155071,-0.3837476979742173,0.04755886013503492,IN-06,-0.2364380757420676,-0.06053086181547191,0.044629795672462946
2014,IN,7,112261,0.13436721129880919,0.03501661307132486,IN-07,0.28105906313645623,-0.06053086181547191,0.044629795672462946
2014,IN,8,171315,-0.25472293720557526,0.038449639552870445,IN-08,-0.19183673469387752,-0.06053086181547191,0.044629795672462946
2014,IN,9,163387,-0.29741395824021455,0.0414782081805774,IN-09,-0.16853932584269662,-0.06053086181547191,0.044629795672462946
2014,KS,1,204161,-0.35935854546166995,0,KS-01,-0.43500511770726713,-0.06053086181547191,0.044629795672462946
2014,KS,2,225686,-0.19263530883068158,0.04338328474074599,KS-02,-0.13524590163934422,-0.06053086181547191,0.044629795672462946
2014,KS,3,224077,-0.200417713553823,0,KS-03,-0.09683995922528033,-0.06053086181547191,0.044629795672462946
2014,KS,4,208153,-0.3332212363021431,0,KS-04,-0.2610030706243603,-0.06053086181547191,0.044629795672462946
2014,KY,1,236618,-0.4624584773770381,0,KY-01,-0.34822335025380713,-0.06053086181547191,0.044629795672462946
2014,KY,2,226834,-0.38370790974897945,0,KY-02,-0.28658536585365846,-0.06053086181547191,0.044629795672462946
2014,KY,3,247355,0.2818962034305023,0.0093711467324291,KY-03,0.1309644670050762,-0.06053086181547191,0.044629795672462946
2014,KY,4,222158,-0.35456746999882965,0,KY-04,-0.2912423625254583,-0.06053086181547191,0.044629795672462946
2014,KY,5,218967,-0.5650760160206789,0,KY-05,-0.5274949083503054,-0.06053086181547191,0.044629795672462946
2014,KY,6,245694,-0.19989906143414166,0,KY-06,-0.13877551020408158,-0.06053086181547191,0.044629795672462946
2014,LA,1,244004,-0.6086052945851413,0.03568384124850412,LA-01,-0.4498977505112475,-0.06053086181547191,0.044629795672462946
2014,LA,2,221570,1,0.1424561086789728,LA-02,0.5375253549695741,-0.06053086181547191,0.044629795672462946
2014,LA,3,236268,-1,0.11995699798533868,LA-03,-0.3434959349593496,-0.06053086181547191,0.044629795672462946
2014,LA,4,207919,-1,0.2656611468889327,LA-04,-0.19554204660587635,-0.06053086181547191,0.044629795672462946
2014,LA,5,326073,-0.5344379719257519,0.011825572801182557,LA-05,-0.2360688956433637,-0.06053086181547191,0.044629795672462946
2014,LA,6,332888,-0.4222945582961616,0.010697291581552954,LA-06,-0.3476044852191641,-0.06053086181547191,0.044629795672462946
2014,MA,1,227075,1,0.26186502256963556,MA-01,0.3021363173957274,-0.06053086181547191,0.044629795672462946
2014,MA,2,235813,1,0.2806164206383872,MA-02,0.19918283963227781,-0.06053086181547191,0.044629795672462946
2014,MA,3,230789,0.26033106522546684,0.04353327064981433,MA-03,0.15768056968463887,-0.06053086181547191,0.044629795672462946
2014,MA,4,255297,1,0.27865192305432496,MA-04,0.16142131979695437,-0.06053086181547191,0.044629795672462946
2014,MA,5,256486,1,0.29001972817229793,MA-05,0.3265513733468972,-0.06053086181547191,0.044629795672462946
2014,MA,6,278919,0.1439033433093679,0.061996493605670465,MA-06,0.10953346855983778,-0.06053086181547191,0.044629795672462946
2014,MA,7,176077,1,0.1927792954218893,MA-07,0.6819571865443426,-0.06053086181547191,0.044629795672462946
2014,MA,8,261781,1,0.2335425412845088,MA-08,0.1724137931034483,-0.06053086181547191,0.044629795672462946
2014,MA,9,264552,0.09962252921091376,0.03465481266442892,MA-09,0.1257606490872211,-0.06053086181547191,0.044629795672462946
2014,MD,1,250418,-0.4096928273077922,9.304442971351899e-4,MD-01,-0.2313965341488277,-0.06053086181547191,0.044629795672462946
2014,MD,2,196354,0.26202816222363134,0.02816851197327276,MD-02,0.2864424057084608,-0.06053086181547191,0.044629795672462946
2014,MD,3,215946,0.1927670053751223,0.0014957443064469822,MD-03,0.2413087934560327,-0.06053086181547191,0.044629795672462946
2014,MD,4,191837,0.42580423098308134,0.01559657417495061,MD-04,0.5793731041456016,-0.06053086181547191,0.044629795672462946
2014,MD,5,226040,0.28372295178665674,0.0024907096089187755,MD-05,0.3421319796954314,-0.06053086181547191,0.044629795672462946
2014,MD,6,190536,0.014863315365903318,0.020479069572154344,MD-06,0.126530612244898,-0.06053086181547191,0.044629795672462946
2014,MD,7,206809,0.4427902383553035,0.03051124467503832,MD-07,0.5472081218274112,-0.06053086181547191,0.044629795672462946
2014,MD,8,225097,0.2175740601386582,0.00229234507789975,MD-08,0.2653061224489796,-0.06053086181547191,0.044629795672462946
2014,ME,1,321987,0.32663409434129875,0.12597403000742266,ME-01,0.21881390593047031,-0.06053086181547191,0.044629795672462946
2014,ME,2,295009,-0.05856571174490249,0.14616842198034635,ME-02,0.08829568788501027,-0.06053086181547191,0.044629795672462946
2014,MI,1,250131,-0.07038415607546054,0.02580247950074161,MI-01,-0.08392315470171895,-0.06053086181547191,0.044629795672462946
2014,MI,2,213072,-0.3135224955067121,0.031224187129233312,MI-02,-0.1301715438950555,-0.06053086181547191,0.044629795672462946
2014,MI,3,217165,-0.1949599475469654,0.030810673911541915,MI-03,-0.07381193124368052,-0.06053086181547191,0.044629795672462946
2014,MI,4,219423,-0.1820596074168371,0.04413393308814482,MI-04,-0.08080808080808081,-0.06053086181547191,0.044629795672462946
2014,MI,5,222138,0.3631947894242976,0.021311076898144397,MI-05,0.22626262626262633,-0.06053086181547191,0.044629795672462946
2014,MI,6,208976,-0.16108990417114,0.03724829645509532,MI-06,-0.0141414141414142,-0.06053086181547191,0.044629795672462946
2014,MI,7,223685,-0.12984356026780441,0.053816751234995644,MI-07,-0.03134479271991912,-0.06053086181547191,0.044629795672462946
2014,MI,8,243125,-0.12965516067538127,0.03338611825192802,MI-08,-0.03128153380423816,-0.06053086181547191,0.044629795672462946
2014,MI,9,225757,0.2519236772996896,0.03519270720287743,MI-09,0.1543895055499496,-0.06053086181547191,0.044629795672462946
2014,MI,10,228692,-0.4010757675771145,0.019589666450947125,MI-10,-0.11717171717171711,-0.06053086181547191,0.044629795672462946
2014,MI,11,251238,-0.1600637710849345,0.03630820178476186,MI-11,-0.054435483870967735,-0.06053086181547191,0.044629795672462946
2014,MI,12,206660,0.3497905175272026,0.036765702119423205,MI-12,0.33737373737373744,-0.06053086181547191,0.044629795672462946
2014,MI,13,166947,0.6594558095333367,0.04194744439852169,MI-13,0.7125628140703518,-0.06053086181547191,0.044629795672462946
2014,MI,14,212468,0.5962679827886784,0.025392059039478887,MI-14,0.6265060240963856,-0.06053086181547191,0.044629795672462946
2014,MN,1,226695,0.08531850327094753,0.0013586536976995522,MN-01,0.014314928425357858,-0.06053086181547191,0.044629795672462946
2014,MN,2,245848,-0.18090536249212533,0.05086476196674368,MN-02,0.0010193679918450707,-0.06053086181547191,0.044629795672462946
2014,MN,3,269585,-0.24379550120470297,8.309067641003765e-4,MN-03,0.00813008130081305,-0.06053086181547191,0.044629795672462946
2014,MN,4,241637,0.3007050833740197,0.059130017340059675,MN-04,0.2755102040816326,-0.06053086181547191,0.044629795672462946
2014,MN,5,236010,0.4940712522802876,0.05234523960849117,MN-05,0.5076923076923077,-0.06053086181547191,0.044629795672462946
2014,MN,6,236846,-0.18908023937142704,0.053165347947611526,MN-06,-0.15306122448979592,-0.06053086181547191,0.044629795672462946
2014,MN,7,240835,0.08561710762117414,0.0013868416135528474,MN-07,-0.09999999999999998,-0.06053086181547191,0.044629795672462946
2014,MN,8,266083,0.014667043953970949,0.043726957377961014,MN-08,0.056179775280898875,-0.06053086181547191,0.044629795672462946
2014,MO,1,163494,0.5436515124071726,0.05447294701946249,MO-01,0.6174089068825911,-0.06053086181547191,0.044629795672462946
2014,MO,2,231117,-0.3256491110365649,0.03263282233673853,MO-02,-0.15939086294416246,-0.06053086181547191,0.044629795672462946
2014,MO,3,191620,-0.43134329173976965,0.04518839369585638,MO-03,-0.2640163098878695,-0.06053086181547191,0.044629795672462946
2014,MO,4,176286,-0.44180011773327404,0.05563686282518181,MO-04,-0.25409836065573776,-0.06053086181547191,0.044629795672462946
2014,MO,5,153635,0.06866585314878612,0.03454941907768412,MO-05,0.19837232960325535,-0.06053086181547191,0.044629795672462946
2014,MO,6,186970,-0.38637058957685527,0.03849280633256672,MO-06,-0.2257405515832482,-0.06053086181547191,0.044629795672462946
2014,MO,7,163957,-0.37513876407464186,0.0769775001982227,MO-07,-0.38100102145045966,-0.06053086181547191,0.044629795672462946
2014,MO,8,159224,-0.46534571438434186,0.09030673767773703,MO-08,-0.3462717058222677,-0.06053086181547191,0.044629795672462946
2014,MS,1,151111,-0.4025626131820822,0.03160590559257764,MS-01,-0.2517694641051567,-0.06053086181547191,0.044629795672462946
2014,MS,2,148646,1,0.3226322941754235,MS-02,0.3360160965794769,-0.06053086181547191,0.044629795672462946
2014,MS,3,170946,-0.42308552094976287,0.031770266633907786,MS-03,-0.21089808274470231,-0.06053086181547191,0.044629795672462946
2014,MS,4,155576,-0.48352824849125436,0.057406026636499206,MS-04,-0.36842105263157887,-0.06053086181547191,0.044629795672462946
2014,MT,0,367963,-0.15651475914806232,0.04185746936512638,MT-AL,-0.14109165808444898,-0.06053086181547191,0.044629795672462946
2014,NC,1,210323,0.4675808161732193,0,NC-01,0.1477386934673367,-0.06053086181547191,0.044629795672462946
2014,NC,2,207607,-0.1765306564807545,0,NC-02,0.15501519756838902,-0.06053086181547191,0.044629795672462946
2014,NC,3,205597,-0.3561968316658317,0,NC-03,-0.18264379414732596,-0.06053086181547191,0.044629795672462946
